fecha,me_gusta,comentarios,visualizaciones,descripcion,link
2025-11-24T20:21:24.000Z,186,23,NA,A todos los pedegninos !! #PDG,https://www.instagram.com/vanessaferrerradovic/reel/DRc8-SUCZ2d/
2025-11-24T13:02:57.000Z,84,2,NA,"Carta al director publicada en @laterceracom

Fundación Crianza Compartida Chile se refiere a la segunda vuelta presidencial , el programa de @fr_parisi y las candidaturas de @joseantoniokast  y @jeannettejararoman .

Por lo pronto, felicitamos a la bancada electa del @pdelagentechile quienes asumen la responsabilidad de representar las propuestas emanadas del programa presidencial de Franco Parisi que incluyen la #leycrianzacompartida , #leyfalsasdenuncias , reconocimiento de la #alienacionparental como acto constitutivo de violencia intrafamiliar y mejoramiento en programas de revinculación familiar. 

#paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #francoparisi #jeannettejara #joseantoniokast #pdg",https://www.instagram.com/fundacion_crianza_compartida/reel/DRcKTAyAH1h/
2025-11-23T21:24:03.000Z,12,0,NA,"HOY 📺 #ContingenciaPolítica DOMINGO por FTV .

📍 23 / NOV / 2025
⏰️ 19:30 hrs. 
📡 En vivo y en directo

Panel Político:
• Carolina Sangüesa Blázquez (RN)
• Daniela Bravo Millanao (PS)
• Francisco Ventura (EVOPOLI)
• María José Escobar (IND)
• Vanessa Ferrer Radovich (PDG)

Conduce:
Rodrigo Piaggio Marchant

Transmisiones: 

📱@FTV_cl: 
Facebook • Twitter/X • Youtube • Instagram • Twitch • TikTok • Threads 

📡 PlazaTV • Cable Mundo.

💜 Un programa realizado gracias a:
@LaQuintaValpo, @CasaCulturaValpo, @TicketNetcl . 

#GranValparaiso #Política #Valparaíso #ViñadelMar #Concón #Quilpué #VillaAlemana #Limache #Olmué #ComPolValpo",https://www.instagram.com/ftv_cl/p/DRafg9Iieh3/
2025-11-22T23:19:32.000Z,417,28,NA,"Camaradería. 
Unión.
Trabajo.
Seguimos!!

Felicitaciones a nuestro Diputado @juanmadiputado !!",https://www.instagram.com/marcela.del.sol.h/p/DRYFbg4DUjL/
2025-11-20T13:59:15.000Z,135,9,NA,"Hoy, en el Día Internacional de la Infancia, Chile enfrenta una verdad incómoda: miles de niños y niñas crecen sin la protección que merecen. 

En 2024 hubo 586 mil incumplimientos de relación directa y regular, mientras solo 34 mil demandas de RDR llegaron a tribunales, lo que da cuenta de una alta tasa de incumplimientos por cada caso judicializado y pocas sanciones al impedimento de contacto. 

Denuncias de delitos sexuales contra niños, niñas y adolescentes siguen en aumento y con altas tasas de archivo provisional o salidas no judiciales, lo que esconde una situación, por un lado de impunidad ante las víctimas reales y de mal uso del sistema judicial por acusaciones infundadas. 

La malnutrición por exceso afecta hasta a 6 de cada 10 estudiantes. La infancia está siendo desplazada, y el sistema no está respondiendo.

Desde Fundación Crianza Compartida Chile hacemos un llamado a los candidatos presidenciales @joseantoniokast y @jeannettejararoman : los niños no pueden seguir esperando. 

Proteger su vínculo con ambos padres, asegurar su bienestar, investigar con rigor cada denuncia -incluyendo detectar y sancionar las falsas- y garantizar justicia para cada víctima real es un deber ético y político urgente. 

Hoy recordamos que la infancia no es un eslogan: es una responsabilidad de toda la comunidad.",https://www.instagram.com/fundacion_crianza_compartida/p/DRR-OeTALme/
2025-11-18T12:13:33.000Z,100,10,NA,NA,https://www.instagram.com/vanessaferrerradovic/reel/DRKpzoWEQLe/
2025-11-16T20:16:13.000Z,104,7,NA,Deber Cumplido 💙💛🇨🇱,https://www.instagram.com/vanessaferrerradovic/p/DRIWJNmERYx/
2025-11-16T16:26:28.000Z,907,10,NA,No diré nada pero habrá señales 🤫,https://www.instagram.com/vanessaferrerradovic/reel/DRH7oimEW2b/
2025-11-15T21:55:05.000Z,389,2,NA,Se viene el campeon @fr_parisi,https://www.instagram.com/mediadorafamiliartsopaulagodoy/reel/DRF8h7ADp4E/
2025-11-14T19:07:46.000Z,634,0,NA,NA,https://www.instagram.com/___paris__paris/reel/DRDEAdLj0uT/
2025-11-14T15:32:40.000Z,336,10,NA,"Unión.
Respeto.
Agradecimiento.
Fuerza.",https://www.instagram.com/marcela.del.sol.h/p/DRCsJjJDdZI/
2025-11-13T23:43:24.000Z,138,5,NA,"Este 16 de noviembre el cambio lo decides tú. Por los derechos de nuestros niños, niñas y adolescentes este domingo vota i-83 🗳️ Vanessa Ferrer Radovich Diputada Distrito 7

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/reel/DRA_I4MDWs2/
2025-11-13T22:19:06.000Z,281,18,NA,"🏓 Ping Pong #22 de @plazatvcl para conocer más de las candidaturas a diputadas y diputados por el Distrito 7📍y votar Informados este próximo Domingo 16 de Noviembre 🗳️.

👀✨llegamos hasta Viña del Mar para hacer un Ping Pong con @vanessaferrerradovic del @partido.de.la.gente @pdgvalpo 

#elecciones2025 #politica #vanessaferrer #valparaiso",https://www.instagram.com/plazatvcl/reel/DRA1kfQj7FE/
2025-11-13T16:45:23.000Z,84,0,NA,"Este 16 de noviembre 🗳️ Vota inteligente, vota Partido de la Gente. Vota i-83 Vanessa Ferrer Diputada Distrito 7

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/p/DRAPrI0ERTl/
2025-11-13T15:18:13.000Z,88,5,NA,"Este 16 de noviembre por la infancia vota Vanessa Ferrer Radovich 🗳️i-83 ¡Gracias a todos por sumarse a nuestra lucha!

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/reel/DRAFJlXEZ1V/
2025-11-12T21:02:55.000Z,461,42,NA,"Por un futuro donde niños, niñas y adolescentes no sean vulnerados, este 16 de noviembre vota i-83 🗳️ Vanessa Ferrer Radovich

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/reel/DQ-HuIUkX29/
2025-11-12T15:16:38.000Z,31,2,NA,"¡Gracias a ambos equipos por brindarme su apoyo! @c.d.juventudpajonal 

Vanessa Ferrer Radovich Diputada Distrito 7 🗳️ i-83

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/reel/DQ9gT5TkePl/
2025-11-12T02:42:55.000Z,53,3,NA,"Reconocer las prácticas de Alienación parental como causales de vulneración de derechos.

Este 16 de noviembre por la infancia vota i-83 🗳️ Vanessa Ferrer Radovich

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/reel/DQ71G_uDdMp/
2025-11-11T20:10:20.000Z,56,3,NA,NA,https://www.instagram.com/vanessaferrerradovic/reel/DQ7OnAwkSYt/
2025-11-10T19:42:04.000Z,107,0,NA,"¡Somos el Partido de la Gente! Ayer vivimos un hermoso cierre de campaña junto a @fr_parisi en #vinadelmar 

Este 16 de noviembre vota i-83 🗳️ Vanessa Ferrer Radovich Diputada Distrito 7

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/p/DQ41gjyCdVz/
2025-11-10T15:45:09.000Z,375,14,NA,"Cierre de campaña en Viña del Mar. Increíble sentir el cariño de la gente.

Vota inteligente, vota Partido de la Gente 👉🏼 Vota Vanessa Ferrer Radovich Diputada Distrito 7 🗳️ i-83 

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/reel/DQ4Z7KWkYIh/
2025-11-13T09:58:11.000Z,95,6,NA,NA,https://www.instagram.com/richard_matta_/reel/DQ3YvRSDhwd/
2025-11-09T13:41:48.000Z,86,7,NA,Junto  a @vanessaferrerradovic queremos llevar humanidad al congreso 💙,https://www.instagram.com/richard_matta_/reel/DQ1jdz6jtoR/
2025-11-07T14:42:32.000Z,53,1,NA,"Este 16 de noviembre, en el centro de la papeleta 👉🏼 en la Lista i - Partido de la Gente encuentra a tu diputada 🙌🏼 i-83 Vanessa Ferrer Radovich por el Distrito 7

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/reel/DQwki9eERF4/
2025-11-06T18:12:44.000Z,168,7,NA,"Nuestra lucha es por la infancia 👉🏼 este 16 de noviembre vota por Vanessa Ferrer Radovich 🗳️ i-83

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/reel/DQuXkFaEdu0/
2025-11-04T23:47:00.000Z,29,1,NA,"Por una Ley de crianza compartida vota 🗳️ i-83 Vanessa Ferrer Radovich Diputada Distrito 7.

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/reel/DQp0nuFDXvZ/
